cv_row_index,industry_group_slug,industry_branch_slug
2479,dich-vu-khach-hang,dich-vu-khach-hang-cskh
2480,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2481,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
2482,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2483,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2484,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2485,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2486,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
2487,co-khi-che-tao,co-khi-che-tao-co-khi
2488,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2489,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2490,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2491,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
2492,cntt,cntt-phan-cung-mang
2493,giao-duc-dao-tao,giao-duc-giang-day
2494,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2495,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
2496,dich-vu-khach-hang,dich-vu-khach-hang-cskh
2497,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2498,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2499,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2500,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2501,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
2502,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2503,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2504,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2505,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
2506,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2507,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2508,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2509,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2510,xay-dung,xay-dung-ky-su
2511,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2512,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2513,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2514,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2515,khach-san-nha-hang-du-lich,khach-san-du-lich-le-hanh
2516,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
2517,khach-san-nha-hang-du-lich,khach-san-spa-lam-dep
2518,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
2519,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2520,marketing-truyen-thong,marketing-bien-phien-dich
2521,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2522,san-xuat-qa-qc,san-xuat-moi-truong
2523,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2524,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2525,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2526,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2527,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2528,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2529,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
2530,ke-toan-tai-chinh,ke-toan-tai-chinh-tai-chinh
2531,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
2532,san-xuat-qa-qc,san-xuat-thuc-pham
2533,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
2534,san-xuat-qa-qc,san-xuat-quan-ly
2535,san-xuat-qa-qc,san-xuat-det-may
2536,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2537,giao-duc-dao-tao,giao-duc-giang-day
2538,dich-vu-khach-hang,dich-vu-khach-hang-cskh
2539,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
2540,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2541,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2542,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
2543,khach-san-nha-hang-du-lich,khach-san-nha-hang-fb
2544,marketing-truyen-thong,marketing-bien-phien-dich
2545,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2546,,
2547,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2548,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2549,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
2550,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2551,y-te-duoc,y-te-duoc-y-te
2552,,
2553,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
2554,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2555,ke-toan-tai-chinh,ke-toan-tai-chinh-bao-hiem
2556,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2557,van-tai-logistics,van-tai-giao-nhan
2558,san-xuat-qa-qc,san-xuat-quan-ly
2559,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2560,khach-san-nha-hang-du-lich,khach-san-spa-lam-dep
2561,khach-san-nha-hang-du-lich,khach-san-nha-hang-fb
2562,dich-vu-khach-hang,dich-vu-khach-hang-cskh
2563,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2564,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
2565,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2566,khach-san-nha-hang-du-lich,khach-san-khach-san
2567,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2568,co-khi-che-tao,co-khi-che-tao-co-khi
2569,van-tai-logistics,van-tai-giao-nhan
2570,marketing-truyen-thong,marketing-tong-hop
2571,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2572,,
2573,marketing-truyen-thong,marketing-tong-hop
2574,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2575,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2576,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2577,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2578,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2579,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2580,lao-dong-pho-thong,lao-dong-pho-thong-tap-vu
2581,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2582,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2583,san-xuat-qa-qc,san-xuat-quan-ly
2584,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2585,,
2586,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2587,cntt,cntt-phat-trien-phan-mem
2588,,
2589,,
2590,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2591,,
2592,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2593,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2594,,
2595,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2596,marketing-truyen-thong,marketing-bien-phien-dich
2597,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2598,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2599,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2600,marketing-truyen-thong,marketing-tong-hop
2601,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2602,,
2603,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2604,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2605,marketing-truyen-thong,marketing-tong-hop
2606,van-tai-logistics,van-tai-logistics-kho-van
2607,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
2608,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2609,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2610,,
2611,dich-vu-khach-hang,dich-vu-khach-hang-cskh
2612,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
2613,nhan-su-hanh-chinh,nhan-su-phap-ly-phap-che
2614,khach-san-nha-hang-du-lich,khach-san-nha-hang-fb
2615,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2616,,
2617,van-tai-logistics,van-tai-logistics-kho-van
2618,san-xuat-qa-qc,san-xuat-thuc-pham
2619,van-tai-logistics,van-tai-logistics-kho-van
2620,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2621,,
2622,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
2623,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
2624,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2625,,
2626,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2627,kinh-doanh-ban-hang,kinh-doanh-ban-hang-ban-hang
2628,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2629,lao-dong-pho-thong,lao-dong-pho-thong-tap-vu
2630,,
2631,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2632,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2633,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2634,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
2635,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
2636,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2637,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2638,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2639,marketing-truyen-thong,marketing-tong-hop
2640,khach-san-nha-hang-du-lich,khach-san-khach-san
2641,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
2642,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2643,xay-dung,xay-dung-ky-su
2644,,
2645,san-xuat-qa-qc,san-xuat-thuc-pham
2646,cntt,cntt-phat-trien-phan-mem
2647,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
2648,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2649,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2650,,
2651,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2652,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2653,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
2654,,
2655,khach-san-nha-hang-du-lich,khach-san-khach-san
2656,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2657,,
2658,marketing-truyen-thong,marketing-tong-hop
2659,dich-vu-khach-hang,dich-vu-khach-hang-cskh
2660,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
2661,,
2662,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2663,thiet-ke-kien-truc,thiet-ke-kien-truc-kien-truc
2664,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2665,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2666,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
2667,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2668,,
2669,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2670,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
2671,,
2672,,
2673,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2674,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
2675,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2676,san-xuat-qa-qc,san-xuat-my-pham
2677,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2678,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
2679,co-khi-che-tao,co-khi-che-tao-co-khi
2680,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
2681,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2682,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2683,marketing-truyen-thong,marketing-tong-hop
2684,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
2685,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2686,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2687,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2688,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2689,cntt,cntt-phat-trien-phan-mem
2690,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2691,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2692,van-tai-logistics,van-tai-giao-nhan
2693,khach-san-nha-hang-du-lich,khach-san-spa-lam-dep
2694,khach-san-nha-hang-du-lich,khach-san-du-lich-le-hanh
2695,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2696,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2697,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
2698,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
2699,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2700,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2701,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2702,giao-duc-dao-tao,giao-duc-giang-day
2703,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2704,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2705,,
2706,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2707,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
2708,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2709,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2710,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2711,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2712,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2713,van-tai-logistics,van-tai-giao-nhan
2714,giao-duc-dao-tao,giao-duc-giang-day
2715,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
2716,y-te-duoc,y-te-duoc-y-te
2717,van-tai-logistics,van-tai-giao-nhan
2718,cntt,cntt-phan-cung-mang
2719,,
2720,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2721,,
2722,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
2723,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2724,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2725,,
2726,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2727,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2728,giao-duc-dao-tao,giao-duc-giang-day
2729,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2730,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2731,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2732,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2733,,
2734,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2735,,
2736,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2737,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2738,,
2739,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2740,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2741,,
2742,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2743,,
2744,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
2745,marketing-truyen-thong,marketing-bien-phien-dich
2746,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2747,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2748,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2749,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
2750,,
2751,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2752,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2753,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
2754,,
2755,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2756,co-khi-che-tao,co-khi-che-tao-co-khi
2757,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2758,kinh-doanh-ban-hang,kinh-doanh-ban-hang-ban-hang
2759,,
2760,,
2761,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2762,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2763,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2764,,
2765,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2766,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
2767,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2768,,
2769,van-tai-logistics,van-tai-giao-nhan
2770,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
2771,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2772,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2773,,
2774,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2775,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
2776,nhan-su-hanh-chinh,nhan-su-thu-ky-tro-ly
2777,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2778,ke-toan-tai-chinh,ke-toan-tai-chinh-bao-hiem
2779,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2780,san-xuat-qa-qc,san-xuat-qa-qc-qa-qc
2781,,
2782,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2783,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2784,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2785,kinh-doanh-ban-hang,kinh-doanh-ban-hang-ban-hang
2786,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2787,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2788,y-te-duoc,y-te-duoc-y-te
2789,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2790,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
2791,y-te-duoc,y-te-duoc-y-te
2792,marketing-truyen-thong,marketing-tong-hop
2793,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
2794,ke-toan-tai-chinh,ke-toan-tai-chinh-bao-hiem
2795,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2796,,
2797,marketing-truyen-thong,marketing-truyen-thong-pr
2798,co-khi-che-tao,co-khi-che-tao-co-khi
2799,,
2800,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2801,,
2802,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2803,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2804,,
2805,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
2806,khach-san-nha-hang-du-lich,khach-san-du-lich-le-hanh
2807,giao-duc-dao-tao,giao-duc-giang-day
2808,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2809,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2810,cntt,cntt-phat-trien-phan-mem
2811,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
2812,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2813,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2814,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2815,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2816,cntt,cntt-phan-cung-mang
2817,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2818,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2819,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2820,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2821,,
2822,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
2823,y-te-duoc,y-te-duoc-y-te
2824,ke-toan-tai-chinh,ke-toan-tai-chinh-tai-chinh
2825,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2826,dich-vu-khach-hang,dich-vu-khach-hang-cskh
2827,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2828,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
2829,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2830,,
2831,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2832,san-xuat-qa-qc,san-xuat-qa-qc-qa-qc
2833,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2834,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2835,van-tai-logistics,van-tai-giao-nhan
2836,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2837,marketing-truyen-thong,marketing-bien-phien-dich
2838,marketing-truyen-thong,marketing-bien-phien-dich
2839,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2840,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2841,san-xuat-qa-qc,san-xuat-quan-ly
2842,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2843,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2844,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2845,kinh-doanh-ban-hang,kinh-doanh-ban-hang-ban-hang
2846,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2847,marketing-truyen-thong,marketing-bien-phien-dich
2848,,
2849,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2850,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2851,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2852,,
2853,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
2854,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
2855,,
2856,,
2857,,
2858,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2859,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2860,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2861,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
2862,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
2863,van-tai-logistics,van-tai-giao-nhan
2864,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
2865,,
2866,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2867,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2868,khach-san-nha-hang-du-lich,khach-san-khach-san
2869,xay-dung,xay-dung-ky-su
2870,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
2871,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
2872,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2873,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2874,,
2875,khach-san-nha-hang-du-lich,khach-san-du-lich-le-hanh
2876,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2877,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
2878,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2879,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
2880,,
2881,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2882,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2883,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2884,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2885,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
2886,,
2887,san-xuat-qa-qc,san-xuat-quan-ly
2888,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2889,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2890,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
2891,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2892,van-tai-logistics,van-tai-logistics-kho-van
2893,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
2894,bat-dong-san,bat-dong-san-moi-gioi
2895,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
2896,thiet-ke-kien-truc,thiet-ke-my-thuat
2897,,
2898,khach-san-nha-hang-du-lich,khach-san-khach-san
2899,khach-san-nha-hang-du-lich,khach-san-khach-san
2900,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2901,san-xuat-qa-qc,san-xuat-det-may
2902,,
2903,,
2904,marketing-truyen-thong,marketing-tong-hop
2905,,
2906,,
2907,dien-dien-tu-vien-thong,dien-dien-tu-vien-thong-vt
2908,cntt,cntt-phat-trien-phan-mem
2909,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2910,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2911,kinh-doanh-ban-hang,kinh-doanh-ban-hang-ban-hang
2912,y-te-duoc,y-te-duoc-y-te
2913,co-khi-che-tao,co-khi-che-tao-co-khi
2914,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2915,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2916,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2917,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2918,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2919,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
2920,giao-duc-dao-tao,giao-duc-giang-day
2921,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
2922,,
2923,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2924,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
2925,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2926,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2927,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2928,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2929,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
2930,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2931,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
2932,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2933,,
2934,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2935,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2936,,
2937,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
2938,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2939,khach-san-nha-hang-du-lich,khach-san-nha-hang-fb
2940,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2941,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2942,san-xuat-qa-qc,san-xuat-det-may
2943,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2944,dich-vu-khach-hang,dich-vu-khach-hang-cskh
2945,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2946,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2947,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2948,giao-duc-dao-tao,giao-duc-giang-day
2949,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2950,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
2951,marketing-truyen-thong,marketing-bien-phien-dich
2952,kinh-doanh-ban-hang,kinh-doanh-ban-hang-ban-hang
2953,marketing-truyen-thong,marketing-tong-hop
2954,thiet-ke-kien-truc,thiet-ke-kien-truc-kien-truc
2955,dich-vu-khach-hang,dich-vu-khach-hang-cskh
2956,khach-san-nha-hang-du-lich,khach-san-khach-san
2957,xay-dung,xay-dung-ky-su
2958,san-xuat-qa-qc,san-xuat-thuc-pham
2959,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2960,,
2961,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2962,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
2963,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
2964,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
2965,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
2966,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
