jd_row_index,industry_group_slug,industry_branch_slug
4284,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
4285,san-xuat-qa-qc,san-xuat-thuc-pham
4286,,
4287,cntt,cntt-phat-trien-phan-mem
4288,,
4289,dien-dien-tu-vien-thong,dien-dien-tu-dien-lanh
4290,co-khi-che-tao,co-khi-tu-dong-hoa
4291,van-tai-logistics,van-tai-logistics-kho-van
4292,nhan-su-hanh-chinh,nhan-su-tuyen-dung-cb
4293,,
4294,nhan-su-hanh-chinh,nhan-su-thu-ky-tro-ly
4295,marketing-truyen-thong,marketing-truyen-thong-pr
4296,cntt,cntt-phat-trien-phan-mem
4297,cntt,cntt-phat-trien-phan-mem
4298,khach-san-nha-hang-du-lich,khach-san-spa-lam-dep
4299,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
4300,dien-dien-tu-vien-thong,dien-dien-tu-dien-lanh
4301,,
4302,marketing-truyen-thong,marketing-truyen-thong-pr
4303,kinh-doanh-ban-hang,kinh-doanh-ban-hang-ban-le-si
4304,giao-duc-dao-tao,giao-duc-giang-day
4305,y-te-duoc,y-te-duoc-y-te
4306,marketing-truyen-thong,marketing-truyen-thong-pr
4307,,
4308,cntt,cntt-phat-trien-phan-mem
4309,,
4310,marketing-truyen-thong,marketing-truyen-thong-pr
4311,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
4312,dich-vu-khach-hang,dich-vu-khach-hang-cskh
4313,bat-dong-san,bat-dong-san-moi-gioi
4314,cntt,cntt-phat-trien-phan-mem
4315,san-xuat-qa-qc,san-xuat-qa-qc-qa-qc
4316,dien-dien-tu-vien-thong,dien-dien-tu-dien-lanh
4317,thiet-ke-kien-truc,thiet-ke-noi-that
4318,cntt,cntt-phat-trien-phan-mem
4319,san-xuat-qa-qc,san-xuat-quan-ly
4320,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
4321,bat-dong-san,bat-dong-san-moi-gioi
4322,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
4323,giao-duc-dao-tao,giao-duc-giang-day
4324,san-xuat-qa-qc,san-xuat-qa-qc-qa-qc
4325,dich-vu-khach-hang,dich-vu-khach-hang-cskh
4326,,
4327,cntt,cntt-phat-trien-phan-mem
4328,xay-dung,xay-dung-ky-su
4329,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
4330,dich-vu-khach-hang,dich-vu-khach-hang-cskh
4331,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
4332,nhan-su-hanh-chinh,nhan-su-tuyen-dung-cb
4333,thiet-ke-kien-truc,thiet-ke-do-hoa
4334,dich-vu-khach-hang,dich-vu-khach-hang-cskh
4335,,
4336,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
4337,cntt,cntt-phat-trien-phan-mem
4338,cntt,cntt-phan-cung-mang
4339,ke-toan-tai-chinh,ke-toan-tai-chinh-ngan-hang
4340,y-te-duoc,y-te-duoc-y-te
4341,khach-san-nha-hang-du-lich,khach-san-du-lich-le-hanh
4342,ke-toan-tai-chinh,ke-toan-tai-chinh-bao-hiem
4343,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
4344,ke-toan-tai-chinh,ke-toan-tai-chinh-ngan-hang
4345,nhan-su-hanh-chinh,nhan-su-phap-ly-phap-che
4346,,
4347,,
4348,nhan-su-hanh-chinh,nhan-su-tuyen-dung-cb
4349,nhan-su-hanh-chinh,nhan-su-thu-ky-tro-ly
4350,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
4351,,
4352,san-xuat-qa-qc,san-xuat-quan-ly
4353,van-tai-logistics,van-tai-logistics-kho-van
4354,,
4355,dien-dien-tu-vien-thong,dien-dien-tu-dien-lanh
4356,ke-toan-tai-chinh,ke-toan-tai-chinh-ngan-hang
4357,san-xuat-qa-qc,san-xuat-quan-ly
4358,marketing-truyen-thong,marketing-truyen-thong-pr
4359,cntt,cntt-phat-trien-phan-mem
4360,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
4361,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
4362,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
4363,marketing-truyen-thong,marketing-truyen-thong-pr
4364,xay-dung,xay-dung-ky-su
4365,cntt,cntt-phat-trien-phan-mem
4366,cntt,cntt-phat-trien-phan-mem
4367,cntt,cntt-phat-trien-phan-mem
4368,,
4369,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
4370,co-khi-che-tao,co-khi-tu-dong-hoa
4371,,
4372,bat-dong-san,bat-dong-san-moi-gioi
4373,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
4374,co-khi-che-tao,co-khi-tu-dong-hoa
4375,giao-duc-dao-tao,giao-duc-giang-day
4376,cntt,cntt-phat-trien-phan-mem
4377,bat-dong-san,bat-dong-san-moi-gioi
4378,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
4379,,
4380,dien-dien-tu-vien-thong,dien-dien-tu-dien-lanh
4381,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
4382,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
4383,san-xuat-qa-qc,san-xuat-nong-nghiep
4384,co-khi-che-tao,co-khi-tu-dong-hoa
4385,co-khi-che-tao,co-khi-tu-dong-hoa
4386,xay-dung,xay-dung-ky-su
4387,y-te-duoc,y-te-duoc-y-te
4388,cntt,cntt-phat-trien-phan-mem
4389,dich-vu-khach-hang,dich-vu-khach-hang-cskh
4390,marketing-truyen-thong,marketing-truyen-thong-pr
4391,khach-san-nha-hang-du-lich,khach-san-khach-san
4392,cntt,cntt-phat-trien-phan-mem
4393,marketing-truyen-thong,marketing-truyen-thong-pr
4394,giao-duc-dao-tao,giao-duc-giang-day
4395,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
4396,,
4397,cntt,cntt-phat-trien-phan-mem
4398,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
4399,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
4400,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
4401,giao-duc-dao-tao,giao-duc-giang-day
4402,ke-toan-tai-chinh,ke-toan-tai-chinh-ngan-hang
4403,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
4404,cntt,cntt-phat-trien-phan-mem
4405,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
4406,marketing-truyen-thong,marketing-truyen-thong-pr
4407,,
4408,cntt,cntt-phat-trien-phan-mem
4409,thiet-ke-kien-truc,thiet-ke-kien-truc-kien-truc
4410,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
4411,thiet-ke-kien-truc,thiet-ke-do-hoa
4412,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
4413,cntt,cntt-phat-trien-phan-mem
4414,giao-duc-dao-tao,giao-duc-giang-day
4415,cntt,cntt-phat-trien-phan-mem
4416,giao-duc-dao-tao,giao-duc-giang-day
4417,marketing-truyen-thong,marketing-truyen-thong-pr
4418,cntt,cntt-phat-trien-phan-mem
4419,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
4420,,
4421,cntt,cntt-phat-trien-phan-mem
4422,cntt,cntt-phat-trien-phan-mem
4423,san-xuat-qa-qc,san-xuat-qa-qc-qa-qc
4424,cntt,cntt-phat-trien-phan-mem
4425,san-xuat-qa-qc,san-xuat-qa-qc-qa-qc
4426,cntt,cntt-phan-cung-mang
4427,ke-toan-tai-chinh,ke-toan-tai-chinh-tai-chinh
4428,ke-toan-tai-chinh,ke-toan-tai-chinh-bao-hiem
4429,giao-duc-dao-tao,giao-duc-giang-day
4430,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
4431,van-tai-logistics,van-tai-logistics-kho-van
4432,cntt,cntt-phan-cung-mang
4433,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
4434,cntt,cntt-phan-cung-mang
4435,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
4436,cntt,cntt-phat-trien-phan-mem
4437,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
4438,nhan-su-hanh-chinh,nhan-su-thu-ky-tro-ly
4439,giao-duc-dao-tao,giao-duc-giang-day
4440,marketing-truyen-thong,marketing-truyen-thong-pr
4441,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
4442,,
4443,co-khi-che-tao,co-khi-tu-dong-hoa
4444,giao-duc-dao-tao,giao-duc-giang-day
4445,cntt,cntt-phan-cung-mang
4446,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
4447,marketing-truyen-thong,marketing-truyen-thong-pr
4448,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
4449,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
4450,nhan-su-hanh-chinh,nhan-su-phap-ly-phap-che
4451,cntt,cntt-phat-trien-phan-mem
4452,kinh-doanh-ban-hang,kinh-doanh-ban-hang-ban-hang
4453,van-tai-logistics,van-tai-logistics-kho-van
4454,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
4455,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
4456,thiet-ke-kien-truc,thiet-ke-my-thuat
4457,cntt,cntt-phat-trien-phan-mem
4458,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
4459,ke-toan-tai-chinh,ke-toan-tai-chinh-chung-khoan
4460,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
4461,cntt,cntt-phat-trien-phan-mem
4462,dien-dien-tu-vien-thong,dien-dien-tu-dien-lanh
4463,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
4464,san-xuat-qa-qc,san-xuat-thuc-pham
4465,marketing-truyen-thong,marketing-bao-chi-truyen-hinh
4466,ke-toan-tai-chinh,ke-toan-tai-chinh-bao-hiem
4467,,
4468,van-tai-logistics,van-tai-logistics-kho-van
4469,cntt,cntt-phat-trien-phan-mem
4470,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
4471,giao-duc-dao-tao,giao-duc-giang-day
4472,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
4473,marketing-truyen-thong,marketing-truyen-thong-pr
4474,thiet-ke-kien-truc,thiet-ke-do-hoa
4475,marketing-truyen-thong,marketing-truyen-thong-pr
4476,thiet-ke-kien-truc,thiet-ke-do-hoa
4477,,
4478,dien-dien-tu-vien-thong,dien-dien-tu-vien-thong-vt
4479,nhan-su-hanh-chinh,nhan-su-tuyen-dung-cb
4480,ke-toan-tai-chinh,ke-toan-tai-chinh-bao-hiem
4481,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
4482,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
4483,giao-duc-dao-tao,giao-duc-giang-day
4484,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
4485,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
4486,marketing-truyen-thong,marketing-bien-phien-dich
4487,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
4488,,
4489,khach-san-nha-hang-du-lich,khach-san-khach-san
4490,marketing-truyen-thong,marketing-bien-phien-dich
4491,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
4492,marketing-truyen-thong,marketing-truyen-thong-pr
4493,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
4494,cntt,cntt-phat-trien-phan-mem
4495,,
4496,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
4497,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
4498,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
4499,dien-dien-tu-vien-thong,dien-dien-tu-vien-thong-vt
4500,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
4501,kinh-doanh-ban-hang,kinh-doanh-ban-hang-ban-le-si
4502,xay-dung,xay-dung-ky-su
4503,,
4504,,
4505,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
4506,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
4507,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
4508,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
4509,cntt,cntt-phat-trien-phan-mem
4510,cntt,cntt-phat-trien-phan-mem
4511,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
4512,cntt,cntt-phat-trien-phan-mem
4513,,
4514,nhan-su-hanh-chinh,nhan-su-tuyen-dung-cb
4515,kinh-doanh-ban-hang,kinh-doanh-ban-hang-ban-hang
4516,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
4517,marketing-truyen-thong,marketing-truyen-thong-pr
4518,giao-duc-dao-tao,giao-duc-giang-day
4519,cntt,cntt-phat-trien-phan-mem
4520,kinh-doanh-ban-hang,kinh-doanh-ban-hang-ban-le-si
4521,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
4522,y-te-duoc,y-te-duoc-y-te
4523,san-xuat-qa-qc,san-xuat-thuc-pham
4524,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
4525,,
4526,san-xuat-qa-qc,san-xuat-qa-qc-qa-qc
4527,,
4528,marketing-truyen-thong,marketing-truyen-thong-pr
4529,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
4530,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
4531,,
4532,thiet-ke-kien-truc,thiet-ke-noi-that
4533,,
4534,cntt,cntt-phat-trien-phan-mem
4535,marketing-truyen-thong,marketing-truyen-thong-pr
4536,bat-dong-san,bat-dong-san-moi-gioi
4537,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
4538,van-tai-logistics,van-tai-logistics-kho-van
4539,marketing-truyen-thong,marketing-truyen-thong-pr
4540,,
4541,dien-dien-tu-vien-thong,dien-dien-tu-dien-lanh
4542,,
4543,marketing-truyen-thong,marketing-truyen-thong-pr
4544,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
4545,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
4546,ke-toan-tai-chinh,ke-toan-tai-chinh-bao-hiem
4547,ke-toan-tai-chinh,ke-toan-tai-chinh-ngan-hang
4548,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
4549,cntt,cntt-phat-trien-phan-mem
4550,san-xuat-qa-qc,san-xuat-moi-truong
4551,giao-duc-dao-tao,giao-duc-giang-day
4552,cntt,cntt-phat-trien-phan-mem
4553,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
4554,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
4555,cntt,cntt-phat-trien-phan-mem
4556,thiet-ke-kien-truc,thiet-ke-do-hoa
4557,marketing-truyen-thong,marketing-truyen-thong-pr
4558,,
4559,,
4560,marketing-truyen-thong,marketing-truyen-thong-pr
4561,san-xuat-qa-qc,san-xuat-my-pham
4562,marketing-truyen-thong,marketing-truyen-thong-pr
4563,marketing-truyen-thong,marketing-truyen-thong-pr
4564,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
4565,san-xuat-qa-qc,san-xuat-qa-qc-qa-qc
4566,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
4567,san-xuat-qa-qc,san-xuat-quan-ly
4568,cntt,cntt-phat-trien-phan-mem
4569,cntt,cntt-phat-trien-phan-mem
4570,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
4571,dien-dien-tu-vien-thong,dien-dien-tu-dien-lanh
4572,cntt,cntt-phat-trien-phan-mem
4573,nhan-su-hanh-chinh,nhan-su-phap-ly-phap-che
4574,bat-dong-san,bat-dong-san-moi-gioi
4575,ke-toan-tai-chinh,ke-toan-tai-chinh-chung-khoan
4576,san-xuat-qa-qc,san-xuat-qa-qc-qa-qc
4577,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
4578,,
4579,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
4580,khach-san-nha-hang-du-lich,khach-san-spa-lam-dep
4581,,
4582,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
4583,co-khi-che-tao,co-khi-o-to
4584,giao-duc-dao-tao,giao-duc-giang-day
4585,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
4586,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
4587,nhan-su-hanh-chinh,nhan-su-tuyen-dung-cb
4588,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
4589,y-te-duoc,y-te-duoc-duoc-pham
4590,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
4591,khach-san-nha-hang-du-lich,khach-san-khach-san
4592,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
4593,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
4594,marketing-truyen-thong,marketing-truyen-thong-pr
4595,marketing-truyen-thong,marketing-truyen-thong-pr
4596,san-xuat-qa-qc,san-xuat-thuc-pham
4597,van-tai-logistics,van-tai-xuat-nhap-khau
4598,,
4599,cntt,cntt-phat-trien-phan-mem
4600,,
4601,marketing-truyen-thong,marketing-truyen-thong-pr
4602,cntt,cntt-phat-trien-phan-mem
4603,van-tai-logistics,van-tai-xuat-nhap-khau
4604,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
4605,marketing-truyen-thong,marketing-truyen-thong-pr
4606,dien-dien-tu-vien-thong,dien-dien-tu-dien-lanh
4607,,
4608,giao-duc-dao-tao,giao-duc-giang-day
4609,marketing-truyen-thong,marketing-bien-phien-dich
4610,dien-dien-tu-vien-thong,dien-dien-tu-vien-thong-vt
4611,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
4612,marketing-truyen-thong,marketing-truyen-thong-pr
4613,cntt,cntt-phat-trien-phan-mem
4614,ke-toan-tai-chinh,ke-toan-tai-chinh-ngan-hang
4615,dich-vu-khach-hang,dich-vu-khach-hang-cskh
4616,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
4617,,
4618,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
4619,,
4620,cntt,cntt-phat-trien-phan-mem
4621,xay-dung,xay-dung-ky-su
4622,van-tai-logistics,van-tai-xuat-nhap-khau
4623,thiet-ke-kien-truc,thiet-ke-do-hoa
4624,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
4625,kinh-doanh-ban-hang,kinh-doanh-ban-hang-ban-le-si
4626,cntt,cntt-phat-trien-phan-mem
4627,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
4628,ke-toan-tai-chinh,ke-toan-tai-chinh-bao-hiem
4629,marketing-truyen-thong,marketing-truyen-thong-pr
4630,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
4631,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
4632,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
4633,,
4634,,
4635,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
4636,nhan-su-hanh-chinh,nhan-su-tuyen-dung-cb
4637,ke-toan-tai-chinh,ke-toan-tai-chinh-bao-hiem
4638,thiet-ke-kien-truc,thiet-ke-kien-truc-kien-truc
4639,cntt,cntt-phat-trien-phan-mem
4640,cntt,cntt-phat-trien-phan-mem
4641,marketing-truyen-thong,marketing-truyen-thong-pr
4642,cntt,cntt-phat-trien-phan-mem
4643,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
4644,co-khi-che-tao,co-khi-o-to
4645,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
4646,kinh-doanh-ban-hang,kinh-doanh-ban-hang-ban-le-si
4647,cntt,cntt-phat-trien-phan-mem
4648,,
4649,,
4650,marketing-truyen-thong,marketing-truyen-thong-pr
4651,giao-duc-dao-tao,giao-duc-giang-day
4652,marketing-truyen-thong,marketing-bao-chi-truyen-hinh
4653,dien-dien-tu-vien-thong,dien-dien-tu-dien-lanh
4654,,
4655,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
4656,khach-san-nha-hang-du-lich,khach-san-khach-san
4657,san-xuat-qa-qc,san-xuat-quan-ly
4658,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
4659,marketing-truyen-thong,marketing-to-chuc-su-kien
4660,marketing-truyen-thong,marketing-truyen-thong-pr
4661,y-te-duoc,y-te-duoc-y-te
4662,nhan-su-hanh-chinh,nhan-su-tuyen-dung-cb
4663,marketing-truyen-thong,marketing-truyen-thong-pr
4664,marketing-truyen-thong,marketing-truyen-thong-pr
4665,y-te-duoc,y-te-duoc-y-te
4666,giao-duc-dao-tao,giao-duc-giang-day
4667,ke-toan-tai-chinh,ke-toan-tai-chinh-ngan-hang
4668,co-khi-che-tao,co-khi-tu-dong-hoa
4669,marketing-truyen-thong,marketing-bien-phien-dich
4670,ke-toan-tai-chinh,ke-toan-tai-chinh-bao-hiem
4671,y-te-duoc,y-te-duoc-y-te
4672,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
4673,cntt,cntt-phat-trien-phan-mem
4674,giao-duc-dao-tao,giao-duc-giang-day
4675,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
4676,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
4677,,
4678,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
4679,khach-san-nha-hang-du-lich,khach-san-du-lich-le-hanh
4680,,
4681,khach-san-nha-hang-du-lich,khach-san-khach-san
4682,nhan-su-hanh-chinh,nhan-su-thu-ky-tro-ly
4683,y-te-duoc,y-te-duoc-y-te
4684,khach-san-nha-hang-du-lich,khach-san-khach-san
4685,y-te-duoc,y-te-duoc-y-te
4686,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
4687,marketing-truyen-thong,marketing-truyen-thong-pr
4688,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
4689,cntt,cntt-phat-trien-phan-mem
4690,san-xuat-qa-qc,san-xuat-thuc-pham
4691,bat-dong-san,bat-dong-san-moi-gioi
4692,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
4693,bat-dong-san,bat-dong-san-moi-gioi
4694,,
4695,khach-san-nha-hang-du-lich,khach-san-du-lich-le-hanh
4696,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
4697,san-xuat-qa-qc,san-xuat-quan-ly
4698,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
4699,y-te-duoc,y-te-duoc-y-te
4700,khach-san-nha-hang-du-lich,khach-san-khach-san
4701,giao-duc-dao-tao,giao-duc-giang-day
4702,nhan-su-hanh-chinh,nhan-su-tuyen-dung-cb
4703,khach-san-nha-hang-du-lich,khach-san-khach-san
4704,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
4705,san-xuat-qa-qc,san-xuat-qa-qc-qa-qc
4706,marketing-truyen-thong,marketing-truyen-thong-pr
4707,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
4708,,
4709,cntt,cntt-phat-trien-phan-mem
4710,dich-vu-khach-hang,dich-vu-khach-hang-cskh
4711,ke-toan-tai-chinh,ke-toan-tai-chinh-tai-chinh
4712,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
4713,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
4714,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
4715,cntt,cntt-phat-trien-phan-mem
4716,y-te-duoc,y-te-duoc-y-te
4717,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
4718,,
4719,,
4720,,
4721,san-xuat-qa-qc,san-xuat-qa-qc-qa-qc
4722,cntt,cntt-phat-trien-phan-mem
4723,,
4724,cntt,cntt-phat-trien-phan-mem
4725,san-xuat-qa-qc,san-xuat-qa-qc-qa-qc
4726,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
4727,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
4728,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
4729,nhan-su-hanh-chinh,nhan-su-tuyen-dung-cb
4730,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
4731,giao-duc-dao-tao,giao-duc-giang-day
4732,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
4733,,
4734,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
4735,thiet-ke-kien-truc,thiet-ke-do-hoa
4736,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
4737,van-tai-logistics,van-tai-xuat-nhap-khau
4738,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
4739,nhan-su-hanh-chinh,nhan-su-thu-ky-tro-ly
4740,ke-toan-tai-chinh,ke-toan-tai-chinh-ngan-hang
4741,cntt,cntt-phat-trien-phan-mem
4742,co-khi-che-tao,co-khi-tu-dong-hoa
4743,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
4744,ke-toan-tai-chinh,ke-toan-tai-chinh-bao-hiem
4745,ke-toan-tai-chinh,ke-toan-tai-chinh-tai-chinh
4746,marketing-truyen-thong,marketing-truyen-thong-pr
4747,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
4748,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
4749,dich-vu-khach-hang,dich-vu-khach-hang-cskh
4750,van-tai-logistics,van-tai-logistics-kho-van
4751,ke-toan-tai-chinh,ke-toan-tai-chinh-bao-hiem
4752,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
4753,cntt,cntt-phat-trien-phan-mem
4754,san-xuat-qa-qc,san-xuat-quan-ly
4755,nhan-su-hanh-chinh,nhan-su-tuyen-dung-cb
4756,xay-dung,xay-dung-ky-su
4757,san-xuat-qa-qc,san-xuat-quan-ly
4758,ke-toan-tai-chinh,ke-toan-tai-chinh-tai-chinh
4759,cntt,cntt-phat-trien-phan-mem
4760,dien-dien-tu-vien-thong,dien-dien-tu-dien-lanh
4761,ke-toan-tai-chinh,ke-toan-tai-chinh-bao-hiem
4762,ke-toan-tai-chinh,ke-toan-tai-chinh-ngan-hang
4763,nhan-su-hanh-chinh,nhan-su-tuyen-dung-cb
4764,van-tai-logistics,van-tai-logistics-kho-van
4765,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
4766,marketing-truyen-thong,marketing-truyen-thong-pr
4767,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
4768,dien-dien-tu-vien-thong,dien-dien-tu-dien-lanh
4769,co-khi-che-tao,co-khi-o-to
4770,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
4771,nhan-su-hanh-chinh,nhan-su-tuyen-dung-cb
4772,cntt,cntt-phat-trien-phan-mem
4773,nhan-su-hanh-chinh,nhan-su-tuyen-dung-cb
4774,marketing-truyen-thong,marketing-bao-chi-truyen-hinh
4775,,
4776,cntt,cntt-phan-cung-mang
4777,marketing-truyen-thong,marketing-truyen-thong-pr
4778,giao-duc-dao-tao,giao-duc-giang-day
4779,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
4780,,
4781,y-te-duoc,y-te-duoc-y-te
4782,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
4783,,
4784,giao-duc-dao-tao,giao-duc-giang-day
4785,dien-dien-tu-vien-thong,dien-dien-tu-vien-thong-vt
4786,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
